period,year,quarter,zip,city,county,Electric,Hydrogen,PHEV,total
2011-Q1,2011,1,92108,,,0,0,1,1
2011-Q1,2011,1,92115,,,0,0,1,1
2011-Q1,2011,1,92116,,,1,0,0,1
2011-Q1,2011,1,92117,,,0,0,3,3
2011-Q1,2011,1,92118,,,0,0,2,2
2011-Q1,2011,1,92120,,,1,0,0,1
2011-Q1,2011,1,92121,,,2,0,0,2
2011-Q1,2011,1,92124,,,2,0,0,2
2011-Q1,2011,1,92127,,,0,0,1,1
2011-Q1,2011,1,92129,,,2,0,2,4
2011-Q1,2011,1,92130,,,0,0,3,3
2011-Q1,2011,1,92131,,,1,0,2,3
2011-Q1,2011,1,92210,,,0,0,2,2
2011-Q1,2011,1,92234,,,0,0,1,1
2011-Q1,2011,1,92253,,,0,0,2,2
2011-Q1,2011,1,92260,,,0,0,1,1
2011-Q1,2011,1,92264,,,0,0,1,1
2011-Q1,2011,1,92270,,,0,0,1,1
2011-Q1,2011,1,92336,,,0,0,1,1
2011-Q1,2011,1,92346,,,0,0,2,2
2011-Q1,2011,1,92373,,,0,0,1,1
2011-Q1,2011,1,92374,,,0,0,1,1
2011-Q1,2011,1,92392,,,0,0,1,1
2011-Q1,2011,1,92503,,,0,0,2,2
2011-Q1,2011,1,92504,,,0,0,1,1
2011-Q1,2011,1,92505,,,0,0,1,1
2011-Q1,2011,1,92506,,,0,0,1,1
2011-Q1,2011,1,92544,,,0,0,2,2
2011-Q1,2011,1,92562,,,0,0,2,2
2011-Q1,2011,1,92592,,,0,0,2,2
2011-Q1,2011,1,92603,,,2,1,2,5
2011-Q1,2011,1,92606,,,0,0,1,1
2011-Q1,2011,1,92610,,,0,0,1,1
2011-Q1,2011,1,92612,,,0,0,1,1
2011-Q1,2011,1,92618,,,4,0,0,4
2011-Q1,2011,1,92620,,,0,0,1,1
2011-Q1,2011,1,92624,,,0,0,1,1
2011-Q1,2011,1,92625,,,0,0,2,2
2011-Q1,2011,1,92648,,,1,0,2,3
2011-Q1,2011,1,92651,,,1,0,0,1
2011-Q1,2011,1,92653,,,0,0,1,1
2011-Q1,2011,1,92656,,,1,0,2,3
2011-Q1,2011,1,92663,,,0,0,1,1
2011-Q1,2011,1,92673,,,0,0,1,1
2011-Q1,2011,1,92677,,,1,0,1,2
2011-Q1,2011,1,92694,,,0,0,2,2
2011-Q1,2011,1,92705,,,0,0,1,1
2011-Q1,2011,1,92706,,,0,0,1,1
2011-Q1,2011,1,92782,,,0,0,2,2
2011-Q1,2011,1,92807,,,1,0,1,2
2011-Q1,2011,1,92821,,,0,0,2,2
2011-Q1,2011,1,92861,,,0,0,1,1
2011-Q1,2011,1,92867,,,1,0,0,1
2011-Q1,2011,1,92886,,,0,0,2,2
2011-Q1,2011,1,92887,,,0,0,2,2
2011-Q1,2011,1,93001,,,0,0,1,1
2011-Q1,2011,1,93004,,,1,0,0,1
2011-Q1,2011,1,93010,,,0,0,1,1
2011-Q1,2011,1,93013,,,0,0,1,1
2011-Q1,2011,1,93023,,,0,0,1,1
2011-Q1,2011,1,93035,,,0,0,2,2
2011-Q1,2011,1,93063,,,0,0,1,1
2011-Q1,2011,1,93066,,,0,0,1,1
2011-Q1,2011,1,93101,,,0,0,1,1
2011-Q1,2011,1,93108,,,0,0,2,2
2011-Q1,2011,1,93111,,,0,0,1,1
2011-Q1,2011,1,93245,,,0,0,2,2
2011-Q1,2011,1,93274,,,0,0,1,1
2011-Q1,2011,1,93301,,,0,0,1,1
2011-Q1,2011,1,93314,,,1,0,0,1
2011-Q1,2011,1,93405,,,0,0,1,1
2011-Q1,2011,1,93436,,,0,0,1,1
2011-Q1,2011,1,93444,,,0,0,1,1
2011-Q1,2011,1,93446,,,0,0,1,1
2011-Q1,2011,1,93455,,,0,0,2,2
2011-Q1,2011,1,93460,,,0,0,1,1
2011-Q1,2011,1,93463,,,0,0,1,1
2011-Q1,2011,1,93504,,,0,0,1,1
2011-Q1,2011,1,93555,,,1,0,0,1
2011-Q1,2011,1,93592,,,0,0,1,1
2011-Q1,2011,1,93611,,,0,0,1,1
2011-Q1,2011,1,93618,,,0,0,1,1
2011-Q1,2011,1,93619,,,0,0,2,2
2011-Q1,2011,1,93710,,,0,0,1,1
2011-Q1,2011,1,93721,,,0,0,1,1
2011-Q1,2011,1,93726,,,0,0,2,2
2011-Q1,2011,1,93730,,,0,0,1,1
2011-Q1,2011,1,93905,,,0,0,1,1
2011-Q1,2011,1,93906,,,0,0,1,1
2011-Q1,2011,1,93923,,,0,0,2,2
2011-Q1,2011,1,93940,,,0,0,1,1
2011-Q1,2011,1,93953,,,0,0,1,1
2011-Q1,2011,1,94002,,,1,0,0,1
2011-Q1,2011,1,94010,,,0,0,2,2
2011-Q1,2011,1,94019,,,1,0,1,2
2011-Q1,2011,1,94022,,,1,0,4,5
2011-Q1,2011,1,94024,,,1,0,3,4
2011-Q1,2011,1,94025,,,1,0,3,4
2011-Q1,2011,1,94027,,,1,0,2,3
2011-Q1,2011,1,94028,,,1,0,1,2
2011-Q1,2011,1,94040,,,2,0,3,5
2011-Q1,2011,1,94041,,,0,0,1,1
2011-Q1,2011,1,94043,,,0,0,3,3
2011-Q1,2011,1,94044,,,0,0,1,1
2011-Q1,2011,1,94061,,,1,0,3,4
2011-Q1,2011,1,94062,,,0,0,1,1
2011-Q1,2011,1,94065,,,0,0,1,1
2011-Q1,2011,1,94066,,,0,0,1,1
2011-Q1,2011,1,94070,,,0,0,1,1
2011-Q1,2011,1,94085,,,0,0,1,1
2011-Q1,2011,1,94105,,,0,0,3,3
2011-Q1,2011,1,94107,,,0,0,3,3
2011-Q1,2011,1,94110,,,1,0,2,3
2011-Q1,2011,1,94111,,,0,0,1,1
2011-Q1,2011,1,94112,,,1,0,0,1
2011-Q1,2011,1,94114,,,1,0,2,3
2011-Q1,2011,1,94115,,,0,0,1,1
2011-Q1,2011,1,94127,,,1,0,1,2
2011-Q1,2011,1,94133,,,0,0,1,1
2011-Q1,2011,1,94301,,,0,0,1,1
2011-Q1,2011,1,94303,,,1,0,3,4
2011-Q1,2011,1,94403,,,0,0,1,1
2011-Q1,2011,1,94404,,,1,0,0,1
2011-Q1,2011,1,94502,,,0,0,1,1
2011-Q1,2011,1,94506,,,0,0,2,2
2011-Q1,2011,1,94510,,,0,0,1,1
2011-Q1,2011,1,94530,,,0,0,1,1
2011-Q1,2011,1,94539,,,1,0,1,2
2011-Q1,2011,1,94550,,,0,0,1,1
2011-Q1,2011,1,94553,,,0,0,1,1
2011-Q1,2011,1,94558,,,1,0,2,3
2011-Q1,2011,1,94560,,,0,0,1,1
2011-Q1,2011,1,94563,,,1,0,2,3
2011-Q1,2011,1,94565,,,0,0,1,1
2011-Q1,2011,1,94566,,,1,0,4,5
2011-Q1,2011,1,94574,,,0,0,1,1
2011-Q1,2011,1,94588,,,0,0,2,2
2011-Q1,2011,1,94597,,,0,0,1,1
2011-Q1,2011,1,94598,,,0,0,1,1
2011-Q1,2011,1,94619,,,0,0,2,2
2011-Q1,2011,1,94705,,,0,0,1,1
2011-Q1,2011,1,94707,,,1,0,0,1
2011-Q1,2011,1,94903,,,1,0,2,3
2011-Q1,2011,1,94904,,,0,0,1,1
2011-Q1,2011,1,94920,,,0,0,2,2
2011-Q1,2011,1,94925,,,0,0,1,1
2011-Q1,2011,1,94930,,,0,0,1,1
2011-Q1,2011,1,94965,,,0,0,1,1
2011-Q1,2011,1,95003,,,0,0,1,1
2011-Q1,2011,1,95006,,,0,0,1,1
2011-Q1,2011,1,95014,,,0,0,3,3
2011-Q1,2011,1,95030,,,1,0,1,2
2011-Q1,2011,1,95032,,,1,0,0,1
2011-Q1,2011,1,95051,,,0,0,2,2
2011-Q1,2011,1,95070,,,1,0,0,1
2011-Q1,2011,1,95076,,,0,0,1,1
2011-Q1,2011,1,95118,,,1,0,0,1
2011-Q1,2011,1,95119,,,0,0,1,1
2011-Q1,2011,1,95124,,,1,0,0,1
2011-Q1,2011,1,95125,,,3,0,3,6
2011-Q1,2011,1,95129,,,0,0,2,2
2011-Q1,2011,1,95134,,,0,0,1,1
2011-Q1,2011,1,95136,,,0,0,1,1
2011-Q1,2011,1,95207,,,0,0,1,1
2011-Q1,2011,1,95209,,,1,0,0,1
2011-Q1,2011,1,95223,,,1,0,0,1
2011-Q1,2011,1,95337,,,0,0,1,1
2011-Q1,2011,1,95356,,,0,0,1,1
2011-Q1,2011,1,95377,,,0,0,1,1
2011-Q1,2011,1,95403,,,0,0,1,1
2011-Q1,2011,1,95448,,,0,0,1,1
2011-Q1,2011,1,95472,,,0,0,1,1
2011-Q1,2011,1,95476,,,0,0,1,1
2011-Q1,2011,1,95616,,,1,0,2,3
2011-Q1,2011,1,95620,,,0,0,1,1
2011-Q1,2011,1,95630,,,0,0,1,1
2011-Q1,2011,1,95638,,,1,0,0,1
2011-Q1,2011,1,95650,,,1,0,0,1
2011-Q1,2011,1,95655,,,0,0,1,1
2011-Q1,2011,1,95658,,,0,0,1,1
2011-Q1,2011,1,95661,,,1,0,0,1
2011-Q1,2011,1,95670,,,0,0,1,1
2011-Q1,2011,1,95681,,,0,0,1,1
2011-Q1,2011,1,95689,,,0,0,1,1
2011-Q1,2011,1,95691,,,1,0,1,2
2011-Q1,2011,1,95746,,,1,0,1,2
2011-Q1,2011,1,95762,,,1,0,2,3
2011-Q1,2011,1,95765,,,1,0,0,1
2011-Q1,2011,1,95818,,,0,0,1,1
2011-Q1,2011,1,95926,,,0,0,1,1
2011-Q1,2011,1,95973,,,1,0,0,1
2011-Q1,2011,1,95977,,,0,0,1,1
2011-Q1,2011,1,96001,,,0,0,1,1
2011-Q1,2011,1,99999,,,4,0,4,8
2011-Q2,2011,2,90004,,,2,0,0,2
2011-Q2,2011,2,90005,,,0,0,1,1
2011-Q2,2011,2,90006,,,1,0,0,1
2011-Q2,2011,2,90010,,,0,0,2,2
2011-Q2,2011,2,90012,,,1,0,0,1
2011-Q2,2011,2,90018,,,3,0,0,3
2011-Q2,2011,2,90019,,,3,0,0,3
2011-Q2,2011,2,90024,,,4,0,3,7
2011-Q2,2011,2,90025,,,0,0,1,1
2011-Q2,2011,2,90026,,,1,0,1,2
2011-Q2,2011,2,90027,,,3,0,0,3
2011-Q2,2011,2,90028,,,1,0,0,1
2011-Q2,2011,2,90031,,,1,0,0,1
2011-Q2,2011,2,90035,,,1,0,0,1
2011-Q2,2011,2,90036,,,0,0,3,3
2011-Q2,2011,2,90039,,,2,0,0,2
2011-Q2,2011,2,90042,,,2,0,1,3
2011-Q2,2011,2,90043,,,3,0,0,3
2011-Q2,2011,2,90045,,,3,0,0,3
2011-Q2,2011,2,90046,,,1,0,2,3
2011-Q2,2011,2,90048,,,2,0,1,3
2011-Q2,2011,2,90049,,,2,0,3,5
2011-Q2,2011,2,90051,,,0,0,2,2
2011-Q2,2011,2,90056,,,1,0,0,1
2011-Q2,2011,2,90064,,,2,0,0,2
2011-Q2,2011,2,90065,,,0,0,1,1
2011-Q2,2011,2,90066,,,5,0,0,5
2011-Q2,2011,2,90067,,,0,0,2,2
2011-Q2,2011,2,90068,,,2,0,1,3
2011-Q2,2011,2,90069,,,1,0,0,1
2011-Q2,2011,2,90077,,,2,0,1,3
2011-Q2,2011,2,90210,,,0,0,3,3
2011-Q2,2011,2,90211,,,1,0,0,1
2011-Q2,2011,2,90212,,,1,0,1,2
2011-Q2,2011,2,90230,,,1,0,0,1
2011-Q2,2011,2,90232,,,3,0,1,4
2011-Q2,2011,2,90240,,,3,0,1,4
2011-Q2,2011,2,90245,,,1,0,0,1
2011-Q2,2011,2,90248,,,3,0,2,5
2011-Q2,2011,2,90250,,,0,0,1,1
2011-Q2,2011,2,90254,,,1,0,1,2
2011-Q2,2011,2,90260,,,1,0,0,1
2011-Q2,2011,2,90265,,,1,0,2,3
2011-Q2,2011,2,90266,,,10,0,3,13
2011-Q2,2011,2,90272,,,3,0,2,5
2011-Q2,2011,2,90274,,,3,0,1,4
2011-Q2,2011,2,90275,,,5,0,2,7
2011-Q2,2011,2,90278,,,8,0,0,8
2011-Q2,2011,2,90290,,,1,0,0,1
2011-Q2,2011,2,90291,,,2,0,1,3
2011-Q2,2011,2,90292,,,2,0,0,2
2011-Q2,2011,2,90293,,,1,0,0,1
2011-Q2,2011,2,90401,,,1,0,0,1
2011-Q2,2011,2,90402,,,3,0,2,5
2011-Q2,2011,2,90403,,,2,0,0,2
2011-Q2,2011,2,90404,,,0,0,1,1
2011-Q2,2011,2,90405,,,3,0,2,5
2011-Q2,2011,2,90501,,,1,0,3,4
2011-Q2,2011,2,90502,,,1,0,0,1
2011-Q2,2011,2,90503,,,2,0,0,2
2011-Q2,2011,2,90504,,,3,0,1,4
2011-Q2,2011,2,90505,,,1,0,0,1
2011-Q2,2011,2,90601,,,1,0,0,1
2011-Q2,2011,2,90604,,,1,0,0,1
2011-Q2,2011,2,90605,,,0,0,1,1
2011-Q2,2011,2,90623,,,0,0,1,1
2011-Q2,2011,2,90630,,,2,0,1,3
2011-Q2,2011,2,90631,,,2,0,0,2
2011-Q2,2011,2,90638,,,1,0,0,1
2011-Q2,2011,2,90660,,,0,0,4,4
2011-Q2,2011,2,90703,,,3,0,0,3
2011-Q2,2011,2,90706,,,0,0,1,1
2011-Q2,2011,2,90710,,,0,0,1,1
2011-Q2,2011,2,90712,,,1,0,0,1
2011-Q2,2011,2,90715,,,1,0,0,1
2011-Q2,2011,2,90720,,,2,0,2,4
2011-Q2,2011,2,90731,,,2,0,0,2
2011-Q2,2011,2,90732,,,1,0,2,3
2011-Q2,2011,2,90740,,,3,0,0,3
2011-Q2,2011,2,90744,,,1,0,0,1
2011-Q2,2011,2,90745,,,1,0,0,1
2011-Q2,2011,2,90755,,,0,0,1,1
2011-Q2,2011,2,90802,,,1,0,1,2
2011-Q2,2011,2,90804,,,1,0,0,1
2011-Q2,2011,2,90806,,,1,0,0,1
2011-Q2,2011,2,90807,,,5,0,0,5
2011-Q2,2011,2,90808,,,2,0,0,2
2011-Q2,2011,2,90814,,,1,0,0,1
2011-Q2,2011,2,90815,,,4,0,0,4
2011-Q2,2011,2,91001,,,4,0,0,4
2011-Q2,2011,2,91006,,,1,0,1,2
2011-Q2,2011,2,91007,,,1,0,0,1
2011-Q2,2011,2,91010,,,1,0,0,1
2011-Q2,2011,2,91011,,,1,0,3,4
2011-Q2,2011,2,91016,,,2,0,1,3
2011-Q2,2011,2,91030,,,0,0,1,1
2011-Q2,2011,2,91103,,,1,0,1,2
2011-Q2,2011,2,91104,,,1,0,1,2
2011-Q2,2011,2,91105,,,3,0,0,3
2011-Q2,2011,2,91106,,,2,0,4,6
2011-Q2,2011,2,91107,,,3,0,0,3
2011-Q2,2011,2,91108,,,1,0,1,2
2011-Q2,2011,2,91109,,,1,0,0,1
2011-Q2,2011,2,91202,,,0,0,1,1
2011-Q2,2011,2,91204,,,1,0,0,1
2011-Q2,2011,2,91206,,,1,0,1,2
2011-Q2,2011,2,91207,,,1,0,0,1
2011-Q2,2011,2,91208,,,2,0,0,2
2011-Q2,2011,2,91214,,,2,0,2,4
2011-Q2,2011,2,91301,,,1,0,1,2
2011-Q2,2011,2,91304,,,1,0,0,1
2011-Q2,2011,2,91307,,,1,0,0,1
2011-Q2,2011,2,91316,,,2,0,0,2
2011-Q2,2011,2,91320,,,4,0,0,4
2011-Q2,2011,2,91324,,,1,0,0,1
2011-Q2,2011,2,91326,,,6,0,1,7
2011-Q2,2011,2,91342,,,1,0,1,2
2011-Q2,2011,2,91344,,,3,0,0,3
2011-Q2,2011,2,91350,,,3,0,3,6
2011-Q2,2011,2,91351,,,1,0,0,1
2011-Q2,2011,2,91354,,,1,0,1,2
2011-Q2,2011,2,91355,,,2,0,0,2
2011-Q2,2011,2,91356,,,1,0,1,2
2011-Q2,2011,2,91360,,,2,0,2,4
2011-Q2,2011,2,91361,,,0,0,2,2
2011-Q2,2011,2,91362,,,4,0,1,5
2011-Q2,2011,2,91364,,,1,0,0,1
2011-Q2,2011,2,91367,,,0,0,2,2
2011-Q2,2011,2,91384,,,1,0,0,1
2011-Q2,2011,2,91390,,,0,0,1,1
2011-Q2,2011,2,91401,,,1,0,0,1
2011-Q2,2011,2,91403,,,1,0,1,2
2011-Q2,2011,2,91406,,,2,0,0,2
2011-Q2,2011,2,91411,,,1,0,1,2
2011-Q2,2011,2,91423,,,1,0,0,1
2011-Q2,2011,2,91436,,,4,0,1,5
2011-Q2,2011,2,91505,,,1,0,0,1
2011-Q2,2011,2,91506,,,1,0,1,2
2011-Q2,2011,2,91604,,,1,0,0,1
2011-Q2,2011,2,91606,,,0,0,1,1
2011-Q2,2011,2,91607,,,1,0,0,1
2011-Q2,2011,2,91702,,,1,0,0,1
2011-Q2,2011,2,91709,,,2,0,1,3
2011-Q2,2011,2,91710,,,1,0,1,2
2011-Q2,2011,2,91711,,,2,0,0,2
2011-Q2,2011,2,91730,,,1,0,0,1
2011-Q2,2011,2,91739,,,1,0,0,1
2011-Q2,2011,2,91741,,,0,0,3,3
2011-Q2,2011,2,91744,,,0,0,1,1
2011-Q2,2011,2,91745,,,1,0,4,5
2011-Q2,2011,2,91750,,,1,0,1,2
2011-Q2,2011,2,91754,,,0,0,1,1
2011-Q2,2011,2,91755,,,1,0,1,2
2011-Q2,2011,2,91761,,,0,0,2,2
2011-Q2,2011,2,91765,,,1,0,1,2
2011-Q2,2011,2,91766,,,0,0,1,1
2011-Q2,2011,2,91767,,,3,0,0,3
2011-Q2,2011,2,91775,,,1,0,0,1
2011-Q2,2011,2,91776,,,0,0,1,1
2011-Q2,2011,2,91780,,,2,0,0,2
2011-Q2,2011,2,91784,,,0,0,1,1
2011-Q2,2011,2,91786,,,1,0,0,1
2011-Q2,2011,2,91788,,,1,0,0,1
2011-Q2,2011,2,91789,,,1,0,0,1
2011-Q2,2011,2,91792,,,1,0,0,1
2011-Q2,2011,2,91801,,,2,0,0,2
2011-Q2,2011,2,91901,,,3,0,0,3
2011-Q2,2011,2,91902,,,4,0,0,4
2011-Q2,2011,2,91910,,,2,0,0,2
2011-Q2,2011,2,91913,,,1,0,0,1
2011-Q2,2011,2,91914,,,2,0,1,3
2011-Q2,2011,2,91932,,,0,0,1,1
2011-Q2,2011,2,91941,,,2,0,0,2
2011-Q2,2011,2,92007,,,1,0,1,2
2011-Q2,2011,2,92008,,,2,0,0,2
2011-Q2,2011,2,92009,,,4,0,1,5
2011-Q2,2011,2,92010,,,2,0,0,2
2011-Q2,2011,2,92011,,,4,0,1,5
2011-Q2,2011,2,92014,,,7,0,3,10
2011-Q2,2011,2,92019,,,2,0,0,2
2011-Q2,2011,2,92020,,,1,0,0,1
2011-Q2,2011,2,92021,,,2,0,0,2
2011-Q2,2011,2,92024,,,14,0,1,15
2011-Q2,2011,2,92025,,,1,0,1,2
2011-Q2,2011,2,92026,,,0,0,1,1
2011-Q2,2011,2,92027,,,1,0,0,1
2011-Q2,2011,2,92028,,,2,0,1,3
2011-Q2,2011,2,92029,,,4,0,0,4
2011-Q2,2011,2,92037,,,6,0,4,10
2011-Q2,2011,2,92040,,,0,0,1,1
2011-Q2,2011,2,92056,,,1,0,0,1
2011-Q2,2011,2,92057,,,4,0,0,4
2011-Q2,2011,2,92061,,,0,0,1,1
2011-Q2,2011,2,92064,,,9,0,2,11
2011-Q2,2011,2,92065,,,5,0,1,6
2011-Q2,2011,2,92067,,,5,0,3,8
2011-Q2,2011,2,92069,,,2,0,0,2
2011-Q2,2011,2,92071,,,3,0,0,3
2011-Q2,2011,2,92075,,,1,0,0,1
2011-Q2,2011,2,92078,,,6,0,1,7
2011-Q2,2011,2,92081,,,0,0,1,1
2011-Q2,2011,2,92082,,,1,0,0,1
2011-Q2,2011,2,92084,,,1,0,0,1
2011-Q2,2011,2,92093,,,4,0,0,4
2011-Q2,2011,2,92101,,,5,0,0,5
2011-Q2,2011,2,92103,,,1,0,2,3
2011-Q2,2011,2,92104,,,6,0,3,9
2011-Q2,2011,2,92105,,,1,0,1,2
2011-Q2,2011,2,92106,,,2,0,0,2
2011-Q2,2011,2,92107,,,5,0,0,5
2011-Q2,2011,2,92109,,,4,0,0,4
2011-Q2,2011,2,92110,,,3,0,0,3
2011-Q2,2011,2,92111,,,3,0,2,5
2011-Q2,2011,2,92114,,,0,0,1,1
2011-Q2,2011,2,92115,,,4,0,1,5
2011-Q2,2011,2,92116,,,5,0,0,5
2011-Q2,2011,2,92117,,,8,0,0,8
2011-Q2,2011,2,92118,,,2,0,1,3
2011-Q2,2011,2,92120,,,4,0,0,4
2011-Q2,2011,2,92121,,,2,0,0,2
2011-Q2,2011,2,92122,,,7,0,1,8
2011-Q2,2011,2,92123,,,4,0,0,4
2011-Q2,2011,2,92124,,,4,0,1,5
2011-Q2,2011,2,92126,,,2,0,0,2
2011-Q2,2011,2,92127,,,7,0,1,8
2011-Q2,2011,2,92128,,,8,0,0,8
2011-Q2,2011,2,92129,,,6,0,1,7
2011-Q2,2011,2,92130,,,22,0,3,25
2011-Q2,2011,2,92131,,,8,0,2,10
2011-Q2,2011,2,92211,,,0,0,1,1
2011-Q2,2011,2,92234,,,0,0,1,1
2011-Q2,2011,2,92243,,,0,0,1,1
2011-Q2,2011,2,92260,,,0,0,1,1
2011-Q2,2011,2,92261,,,1,0,0,1
2011-Q2,2011,2,92270,,,0,0,1,1
2011-Q2,2011,2,92277,,,0,0,1,1
2011-Q2,2011,2,92307,,,0,0,1,1
2011-Q2,2011,2,92311,,,0,0,1,1
2011-Q2,2011,2,92313,,,1,0,0,1
2011-Q2,2011,2,92317,,,0,0,1,1
2011-Q2,2011,2,92324,,,1,0,0,1
2011-Q2,2011,2,92346,,,1,0,0,1
2011-Q2,2011,2,92371,,,0,0,1,1
2011-Q2,2011,2,92374,,,0,0,1,1
2011-Q2,2011,2,92376,,,1,0,0,1
2011-Q2,2011,2,92382,,,1,0,0,1
2011-Q2,2011,2,92415,,,0,0,2,2
2011-Q2,2011,2,92501,,,1,0,1,2
2011-Q2,2011,2,92505,,,1,0,0,1
2011-Q2,2011,2,92506,,,0,0,1,1
2011-Q2,2011,2,92545,,,0,0,1,1
2011-Q2,2011,2,92553,,,1,0,0,1
2011-Q2,2011,2,92562,,,1,0,0,1
2011-Q2,2011,2,92563,,,0,0,1,1
2011-Q2,2011,2,92570,,,1,0,0,1
2011-Q2,2011,2,92591,,,0,0,2,2
2011-Q2,2011,2,92592,,,0,0,1,1
2011-Q2,2011,2,92596,,,0,0,1,1
2011-Q2,2011,2,92603,,,4,0,1,5
2011-Q2,2011,2,92604,,,0,0,1,1
2011-Q2,2011,2,92606,,,1,0,0,1
2011-Q2,2011,2,92612,,,1,0,1,2
2011-Q2,2011,2,92614,,,1,0,0,1
2011-Q2,2011,2,92618,,,2,0,1,3
2011-Q2,2011,2,92620,,,2,0,0,2
2011-Q2,2011,2,92625,,,3,0,0,3
2011-Q2,2011,2,92626,,,7,0,0,7
2011-Q2,2011,2,92629,,,1,0,0,1
2011-Q2,2011,2,92630,,,1,0,1,2
2011-Q2,2011,2,92646,,,3,0,1,4
2011-Q2,2011,2,92647,,,2,0,2,4
2011-Q2,2011,2,92648,,,1,0,1,2
2011-Q2,2011,2,92649,,,3,0,0,3
2011-Q2,2011,2,92651,,,4,0,2,6
2011-Q2,2011,2,92653,,,1,0,1,2
2011-Q2,2011,2,92656,,,2,0,2,4
2011-Q2,2011,2,92657,,,3,0,0,3
2011-Q2,2011,2,92660,,,3,0,1,4
2011-Q2,2011,2,92662,,,1,0,0,1
2011-Q2,2011,2,92663,,,1,0,0,1
2011-Q2,2011,2,92672,,,2,0,0,2
2011-Q2,2011,2,92673,,,1,0,0,1
2011-Q2,2011,2,92677,,,2,0,2,4
2011-Q2,2011,2,92679,,,3,0,3,6
2011-Q2,2011,2,92683,,,1,0,1,2
2011-Q2,2011,2,92688,,,0,0,1,1
2011-Q2,2011,2,92691,,,2,0,2,4
2011-Q2,2011,2,92692,,,1,0,2,3
2011-Q2,2011,2,92694,,,2,0,1,3
2011-Q2,2011,2,92705,,,1,0,3,4
2011-Q2,2011,2,92708,,,1,0,2,3
2011-Q2,2011,2,92780,,,0,0,1,1
2011-Q2,2011,2,92782,,,1,0,1,2
2011-Q2,2011,2,92801,,,1,0,0,1
2011-Q2,2011,2,92804,,,1,0,0,1
2011-Q2,2011,2,92807,,,0,0,2,2
2011-Q2,2011,2,92823,,,2,0,1,3
2011-Q2,2011,2,92833,,,2,0,0,2
2011-Q2,2011,2,92835,,,1,0,0,1
2011-Q2,2011,2,92861,,,1,0,1,2
2011-Q2,2011,2,92867,,,3,0,1,4
2011-Q2,2011,2,92868,,,1,0,1,2
2011-Q2,2011,2,92869,,,1,0,0,1
2011-Q2,2011,2,92870,,,3,0,0,3
2011-Q2,2011,2,92881,,,2,0,0,2
2011-Q2,2011,2,92882,,,2,0,1,3
2011-Q2,2011,2,92883,,,1,0,0,1
2011-Q2,2011,2,92886,,,2,0,0,2
2011-Q2,2011,2,92887,,,1,0,1,2
2011-Q2,2011,2,93001,,,1,0,2,3
2011-Q2,2011,2,93003,,,1,0,0,1
2011-Q2,2011,2,93004,,,0,0,1,1
2011-Q2,2011,2,93010,,,0,0,2,2
2011-Q2,2011,2,93012,,,0,0,2,2
2011-Q2,2011,2,93021,,,2,0,0,2
2011-Q2,2011,2,93060,,,1,0,1,2
2011-Q2,2011,2,93063,,,1,0,1,2
2011-Q2,2011,2,93065,,,4,0,3,7
2011-Q2,2011,2,93066,,,0,0,1,1
2011-Q2,2011,2,93101,,,1,0,1,2
2011-Q2,2011,2,93103,,,3,0,2,5
2011-Q2,2011,2,93105,,,1,0,1,2
2011-Q2,2011,2,93108,,,1,0,0,1
2011-Q2,2011,2,93109,,,2,0,1,3
2011-Q2,2011,2,93110,,,2,0,0,2
2011-Q2,2011,2,93111,,,2,0,1,3
2011-Q2,2011,2,93117,,,3,0,3,6
2011-Q2,2011,2,93221,,,3,0,0,3
2011-Q2,2011,2,93245,,,1,0,0,1
2011-Q2,2011,2,93274,,,0,0,1,1
2011-Q2,2011,2,93292,,,1,0,0,1
2011-Q2,2011,2,93301,,,0,0,1,1
2011-Q2,2011,2,93305,,,0,0,1,1
2011-Q2,2011,2,93306,,,1,0,1,2
2011-Q2,2011,2,93389,,,0,0,1,1
2011-Q2,2011,2,93401,,,4,0,0,4
2011-Q2,2011,2,93405,,,2,0,0,2
2011-Q2,2011,2,93436,,,0,0,1,1
2011-Q2,2011,2,93442,,,1,0,0,1
2011-Q2,2011,2,93446,,,0,0,2,2
2011-Q2,2011,2,93449,,,1,0,0,1
2011-Q2,2011,2,93455,,,1,0,0,1
2011-Q2,2011,2,93465,,,0,0,1,1
2011-Q2,2011,2,93510,,,0,0,1,1
2011-Q2,2011,2,93534,,,0,0,1,1
2011-Q2,2011,2,93535,,,0,0,1,1
2011-Q2,2011,2,93551,,,1,0,0,1
2011-Q2,2011,2,93555,,,0,0,2,2
2011-Q2,2011,2,93561,,,1,0,1,2
2011-Q2,2011,2,93562,,,0,0,1,1
2011-Q2,2011,2,93592,,,0,0,1,1
2011-Q2,2011,2,93601,,,0,0,1,1
2011-Q2,2011,2,93610,,,1,0,0,1
2011-Q2,2011,2,93611,,,1,0,1,2
2011-Q2,2011,2,93619,,,0,0,1,1
2011-Q2,2011,2,93635,,,0,0,1,1
2011-Q2,2011,2,93657,,,0,0,1,1
2011-Q2,2011,2,93711,,,0,0,1,1
2011-Q2,2011,2,93723,,,1,0,0,1
2011-Q2,2011,2,93727,,,0,0,2,2
2011-Q2,2011,2,93728,,,1,0,0,1
2011-Q2,2011,2,93908,,,1,0,0,1
2011-Q2,2011,2,93923,,,1,0,0,1
2011-Q2,2011,2,93933,,,0,0,1,1
